STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,IND,Indicator,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,VII_2,Retention ratio > Life,2022,,95.426,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,VII_3,Retention ratio > Non-Life,2020,,62.844,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,VII_3,Retention ratio > Non-Life,2021,,64.24,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,VII_3,Retention ratio > Non-Life,2022,,62.51,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,VIII_2,Ratio of reinsurance accepted > Life,2020,,0,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,VIII_2,Ratio of reinsurance accepted > Life,2021,,0,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,VIII_2,Ratio of reinsurance accepted > Life,2022,,0,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,VIII_3,Ratio of reinsurance accepted > Non-Life,2020,,17.874,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,VIII_3,Ratio of reinsurance accepted > Non-Life,2021,,15.261,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,VIII_3,Ratio of reinsurance accepted > Non-Life,2022,,0.97,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,I_2,Total gross premiums > Life,2018,,13831.598,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,I_2,Total gross premiums > Life,2019,,13940.684,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,I_2,Total gross premiums > Life,2020,,12744.411,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,I_2,Total gross premiums > Life,2021,,14311.815,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,I_3,Total gross premiums > Non-Life,2018,,5135.701,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,I_3,Total gross premiums > Non-Life,2019,,5822.763,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,I_3,Total gross premiums > Non-Life,2020,,5354.022,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,I_3,Total gross premiums > Non-Life,2021,,5411.772,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VII_2,Retention ratio > Life,2018,,97.126,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VII_2,Retention ratio > Life,2019,,96.76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VII_2,Retention ratio > Life,2020,,96.553,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VII_2,Retention ratio > Life,2021,,96.967,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,I_1,Total gross premiums > Total,2020,,43649.725,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VII_3,Retention ratio > Non-Life,2018,,58.861,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VII_3,Retention ratio > Non-Life,2019,,58.771,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VII_3,Retention ratio > Non-Life,2020,,57.509,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VII_3,Retention ratio > Non-Life,2021,,60.048,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VIII_3,Ratio of reinsurance accepted > Non-Life,2018,,6.628,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VIII_3,Ratio of reinsurance accepted > Non-Life,2019,,7.312,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VIII_3,Ratio of reinsurance accepted > Non-Life,2020,,12.059,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VIII_3,Ratio of reinsurance accepted > Non-Life,2021,,5.113,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2020,,12.966,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2021,,12.952,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2022,,20.578,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,HKG,"Hong Kong, China",VI,Direct total gross premiums/Number of employees of insurance companies,2018,,632450.564,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,I_1,Total gross premiums > Total,2018,,18967.3,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,I_1,Total gross premiums > Total,2019,,19763.448,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,I_1,Total gross premiums > Total,2020,,18098.433,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,I_1,Total gross premiums > Total,2021,,19723.586,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,V,Life insurance share,2018,,72.923,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,V,Life insurance share,2019,,70.538,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,V,Life insurance share,2020,,70.417,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,V,Life insurance share,2021,,72.562,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VI,Direct total gross premiums/Number of employees of insurance companies,2020,,2601012.565,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VI,Direct total gross premiums/Number of employees of insurance companies,2021,,2898195.512,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VII_1,Retention ratio > Total,2018,,86.765,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VII_1,Retention ratio > Total,2019,,85.567,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VII_1,Retention ratio > Total,2020,,85.002,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VII_1,Retention ratio > Total,2021,,86.837,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VIII_1,Ratio of reinsurance accepted > Total,2018,,1.795,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VIII_1,Ratio of reinsurance accepted > Total,2019,,2.154,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VIII_1,Ratio of reinsurance accepted > Total,2020,,3.567,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,VIII_1,Ratio of reinsurance accepted > Total,2021,,1.403,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,VIII_1,Ratio of reinsurance accepted > Total,2020,,4.101,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,VIII_1,Ratio of reinsurance accepted > Total,2021,,3.168,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,VIII_1,Ratio of reinsurance accepted > Total,2022,,0.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,IV_1,Penetration > Total,2018,,1.787,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,IV_1,Penetration > Total,2019,,1.728,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,IV_1,Penetration > Total,2020,,1.648,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,IV_1,Penetration > Total,2021,,1.639,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,IV_2,Penetration > Life,2018,,1.327,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,IV_2,Penetration > Life,2019,,1.246,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,IV_2,Penetration > Life,2020,,1.203,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,IV_2,Penetration > Life,2021,,1.206,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,IV_3,Penetration > Non-Life,2018,,0.46,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,IV_3,Penetration > Non-Life,2019,,0.482,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,IV_3,Penetration > Non-Life,2020,,0.445,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,IDN,Indonesia,IV_3,Penetration > Non-Life,2021,,0.433,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2020,,14.512,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2021,,10.884,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2020,,0,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2021,,0,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_1,Total gross premiums > Total,2018,,20137.013,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_1,Total gross premiums > Total,2019,,12574.492,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_1,Total gross premiums > Total,2020,,12386.54,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_1,Total gross premiums > Total,2021,,13242.314,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_1,Total gross premiums > Total,2022,,17756.802,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_2,Total gross premiums > Life,2018,,2885.992,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_2,Total gross premiums > Life,2019,,1715.555,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_2,Total gross premiums > Life,2020,,1605.986,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_2,Total gross premiums > Life,2021,,1717.516,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_2,Total gross premiums > Life,2022,,2315.603,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_3,Total gross premiums > Non-Life,2018,,17251.021,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_3,Total gross premiums > Non-Life,2019,,10858.937,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_3,Total gross premiums > Non-Life,2020,,10780.555,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_3,Total gross premiums > Non-Life,2021,,11524.798,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,I_3,Total gross premiums > Non-Life,2022,,15441.198,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_1,Penetration > Total,2018,,2.286,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_1,Penetration > Total,2019,,2.056,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_1,Penetration > Total,2020,,2.549,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_1,Penetration > Total,2021,,2.236,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_1,Penetration > Total,2022,,2.075,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_2,Penetration > Life,2018,,0.337,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_2,Penetration > Life,2019,,0.288,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_2,Penetration > Life,2020,,0.337,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_2,Penetration > Life,2021,,0.295,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_2,Penetration > Life,2022,,0.273,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2019,,29.625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_3,Penetration > Non-Life,2018,,1.949,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_3,Penetration > Non-Life,2019,,1.768,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_3,Penetration > Non-Life,2020,,2.213,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_3,Penetration > Non-Life,2021,,1.942,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IV_3,Penetration > Non-Life,2022,,1.801,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,V,Life insurance share,2018,,14.332,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,V,Life insurance share,2019,,13.643,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,V,Life insurance share,2020,,12.966,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,V,Life insurance share,2021,,12.97,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,V,Life insurance share,2022,,13.041,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VI,Direct total gross premiums/Number of employees of insurance companies,2018,,291050.249,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VI,Direct total gross premiums/Number of employees of insurance companies,2019,,165281.9,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VI,Direct total gross premiums/Number of employees of insurance companies,2020,,159867.104,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VI,Direct total gross premiums/Number of employees of insurance companies,2021,,166494.494,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VI,Direct total gross premiums/Number of employees of insurance companies,2022,,229784.015,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_1,Retention ratio > Total,2018,,89.303,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_1,Retention ratio > Total,2019,,87.285,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_1,Retention ratio > Total,2020,,86.26,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_1,Retention ratio > Total,2021,,84.96,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_1,Retention ratio > Total,2022,,86.37,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_2,Retention ratio > Life,2018,,96.802,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_2,Retention ratio > Life,2019,,95.67,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_2,Retention ratio > Life,2020,,94.109,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_2,Retention ratio > Life,2021,,92.985,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_2,Retention ratio > Life,2022,,91.734,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_3,Retention ratio > Non-Life,2018,,88.049,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_3,Retention ratio > Non-Life,2019,,85.961,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_3,Retention ratio > Non-Life,2020,,85.09,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_3,Retention ratio > Non-Life,2021,,83.765,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VII_3,Retention ratio > Non-Life,2022,,85.566,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ZAF,South Africa,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2022,,19.103,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_1,Ratio of reinsurance accepted > Total,2018,,5.526,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_1,Ratio of reinsurance accepted > Total,2019,,5.521,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_1,Ratio of reinsurance accepted > Total,2020,,5.384,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_1,Ratio of reinsurance accepted > Total,2021,,5.305,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_1,Ratio of reinsurance accepted > Total,2022,,5.134,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_2,Ratio of reinsurance accepted > Life,2018,,2.846,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_2,Ratio of reinsurance accepted > Life,2019,,3.097,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_2,Ratio of reinsurance accepted > Life,2020,,3.648,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_2,Ratio of reinsurance accepted > Life,2021,,3.811,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_2,Ratio of reinsurance accepted > Life,2022,,4.207,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_3,Ratio of reinsurance accepted > Non-Life,2018,,5.974,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_3,Ratio of reinsurance accepted > Non-Life,2019,,5.904,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_3,Ratio of reinsurance accepted > Non-Life,2020,,5.642,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_3,Ratio of reinsurance accepted > Non-Life,2021,,5.527,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,VIII_3,Ratio of reinsurance accepted > Non-Life,2022,,5.272,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2018,,27.907,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2019,,29.045,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,ARG,Argentina,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2020,,27.526,,A,,PC,Percentage,0,Units,,
